"visibility","datetime","coord.lon","coord.lat","main.temp","main.feels_like","main.temp_min","main.temp_max","main.pressure","main.humidity","main.sea_level","main.grnd_level","wind.speed","wind.deg","wind.gust","clouds.all","sys.sunrise","sys.sunset","weather.id","weather.main","weather.description","weather.icon","extraction_date_time","city_name","sys.type","sys.id","rain.1h"
10000.0,"2024-11-02 03:06:59+08:00",121.7725,16.9347,23.77,24.71,23.77,23.77,1012.0,96.0,1012.0,1006.0,0.64,258.0,0.6,81.0,"2024-11-02 05:51:15+08:00","2024-11-02 17:21:36+08:00",803.0,"Clouds","broken clouds","04n","2024-11-02 03:06:59.197889+08:00","Cauayan","","",""
10000.0,"2024-11-02 03:07:01+08:00",120.9169,14.4825,27.49,32.6,26.7,27.88,1010.0,93.0,1010.0,1011.0,1.03,0.0,"",20.0,"2024-11-02 05:51:55+08:00","2024-11-02 17:27:46+08:00",801.0,"Clouds","few clouds","02n","2024-11-02 03:07:01.327396+08:00","Cavite City",1.0,8160.0,""
9000.0,"2024-11-02 03:07:02+08:00",123.8907,10.3167,26.81,30.11,26.81,26.81,1010.0,89.0,1010.0,996.0,2.06,340.0,"",40.0,"2024-11-02 05:35:28+08:00","2024-11-02 17:20:26+08:00",802.0,"Clouds","scattered clouds","03n","2024-11-02 03:07:02.882066+08:00","Cebu City",1.0,8187.0,""
10000.0,"2024-11-02 03:07:04+08:00",121.1,14.6333,27.2,31.67,26.64,27.82,1011.0,93.0,1011.0,1002.0,1.03,0.0,"",20.0,"2024-11-02 05:51:21+08:00","2024-11-02 17:26:52+08:00",801.0,"Clouds","few clouds","02n","2024-11-02 03:07:04.801172+08:00","City of Marikina",2.0,2008256.0,""
10000.0,"2024-11-02 03:07:07+08:00",123.5833,12.3333,24.96,25.84,24.96,24.96,1011.0,89.0,1011.0,1000.0,1.3,36.0,2.26,6.0,"2024-11-02 05:38:53+08:00","2024-11-02 17:19:29+08:00",800.0,"Clear","clear sky","01n","2024-11-02 03:07:07.319531+08:00","City of Masbate","","",""
10000.0,"2024-11-02 03:07:08+08:00",122.65,11.15,23.55,24.36,23.55,23.55,1010.0,92.0,1010.0,1004.0,1.57,342.0,1.51,11.0,"2024-11-02 05:41:20+08:00","2024-11-02 17:24:30+08:00",801.0,"Clouds","few clouds","02n","2024-11-02 03:07:08.969547+08:00","City of Passi","","",""
10000.0,"2024-11-02 03:07:10+08:00",123.9833,12.9833,25.03,25.96,25.03,25.03,1011.0,91.0,1011.0,998.0,2.12,52.0,4.3,36.0,"2024-11-02 05:37:59+08:00","2024-11-02 17:17:10+08:00",802.0,"Clouds","scattered clouds","03n","2024-11-02 03:07:10.492138+08:00","City of Sorsogon","","",""
10000.0,"2024-11-02 03:07:11+08:00",124.2464,7.2236,23.33,24.15,23.33,23.33,1010.0,93.0,1010.0,1003.0,2.17,125.0,2.92,47.0,"2024-11-02 05:30:43+08:00","2024-11-02 17:22:20+08:00",802.0,"Clouds","scattered clouds","03n","2024-11-02 03:07:11.858527+08:00","Cotabato","","",""
10000.0,"2024-11-02 03:07:14+08:00",121.5047,17.7061,24.15,25.08,24.15,24.15,1012.0,94.0,1012.0,997.0,0.31,272.0,0.39,18.0,"2024-11-02 05:53:12+08:00","2024-11-02 17:21:47+08:00",801.0,"Clouds","few clouds","02n","2024-11-02 03:07:14.094372+08:00","Dagupan","","",""
10000.0,"2024-11-02 03:07:15+08:00",124.0272,10.5208,27.03,30.3,27.03,27.03,1011.0,85.0,1011.0,992.0,1.51,328.0,1.38,12.0,"2024-11-02 05:35:08+08:00","2024-11-02 17:19:40+08:00",801.0,"Clouds","few clouds","02n","2024-11-02 03:07:15.502718+08:00","Danao",1.0,8187.0,""
9000.0,"2024-11-02 03:07:18+08:00",123.9469,10.2706,27.03,30.71,27.03,27.03,1010.0,89.0,1010.0,1002.0,2.06,340.0,"",40.0,"2024-11-02 05:35:11+08:00","2024-11-02 17:20:16+08:00",802.0,"Clouds","scattered clouds","03n","2024-11-02 03:07:18.415217+08:00","Dapitan",1.0,8187.0,""
10000.0,"2024-11-02 03:07:21+08:00",120.9367,14.3294,26.36,26.36,26.18,27.36,1011.0,95.0,1011.0,995.0,2.85,114.0,5.38,7.0,"2024-11-02 05:51:40+08:00","2024-11-02 17:27:52+08:00",800.0,"Clear","clear sky","01n","2024-11-02 03:07:21.712594+08:00","Dasmariñas",2.0,2084056.0,""
7000.0,"2024-11-02 03:07:24+08:00",125.6128,7.0731,24.05,25.12,24.05,24.05,1010.0,100.0,1010.0,1010.0,1.03,0.0,"",100.0,"2024-11-02 05:25:06+08:00","2024-11-02 17:17:01+08:00",500.0,"Rain","light rain","10n","2024-11-02 03:07:24.197279+08:00","Davao",1.0,8154.0,0.19
10000.0,"2024-11-02 03:07:25+08:00",125.3572,6.7497,24.13,24.87,24.13,24.13,1010.0,87.0,1010.0,993.0,1.6,329.0,1.43,53.0,"2024-11-02 05:25:47+08:00","2024-11-02 17:18:23+08:00",803.0,"Clouds","broken clouds","04n","2024-11-02 03:07:25.803067+08:00","Digos","","",""
10000.0,"2024-11-02 03:07:27+08:00",123.3414,8.5894,24.84,25.68,24.84,24.84,1010.0,88.0,1010.0,1004.0,1.5,189.0,1.34,24.0,"2024-11-02 05:35:48+08:00","2024-11-02 17:24:29+08:00",801.0,"Clouds","few clouds","02n","2024-11-02 03:07:27.522423+08:00","Dipolog","","",""
10000.0,"2024-11-02 03:07:28+08:00",123.3081,9.3103,25.24,26.09,25.24,25.24,1011.0,87.0,1011.0,983.0,1.7,321.0,1.85,8.0,"2024-11-02 05:36:42+08:00","2024-11-02 17:23:51+08:00",800.0,"Clear","clear sky","01n","2024-11-02 03:07:28.740565+08:00","Dumaguete","","",""
10000.0,"2024-11-02 03:07:30+08:00",124.5225,8.5631,24.64,25.38,24.64,24.64,1010.0,85.0,1010.0,1001.0,1.96,167.0,1.83,5.0,"2024-11-02 05:31:03+08:00","2024-11-02 17:19:48+08:00",800.0,"Clear","clear sky","01n","2024-11-02 03:07:30.746587+08:00","El Salvador","","",""
10000.0,"2024-11-02 03:07:33+08:00",123.4992,10.8403,25.47,26.24,25.47,25.47,1010.0,83.0,1010.0,1002.0,1.85,310.0,2.39,2.0,"2024-11-02 05:37:36+08:00","2024-11-02 17:21:26+08:00",800.0,"Clear","clear sky","01n","2024-11-02 03:07:33.301687+08:00","Escalante","","",""
10000.0,"2024-11-02 03:07:34+08:00",120.9464,15.3072,25.53,26.54,25.53,25.53,1011.0,92.0,1011.0,1012.0,0.98,75.0,0.91,6.0,"2024-11-02 05:52:43+08:00","2024-11-02 17:26:44+08:00",800.0,"Clear","clear sky","01n","2024-11-02 03:07:35.204909+08:00","Gapan",2.0,2090375.0,""
10000.0,"2024-11-02 03:07:37+08:00",125.1717,6.1128,24.95,25.67,24.95,24.95,1010.0,83.0,1010.0,997.0,0.84,9.0,1.09,94.0,"2024-11-02 05:25:51+08:00","2024-11-02 17:19:48+08:00",804.0,"Clouds","overcast clouds","04n","2024-11-02 03:07:37.571776+08:00","General Santos","","",""
10000.0,"2024-11-02 03:07:39+08:00",120.8817,14.3869,26.9,30.75,26.59,27.77,1011.0,93.0,1011.0,1003.0,3.61,107.0,5.48,6.0,"2024-11-02 05:51:57+08:00","2024-11-02 17:28:01+08:00",800.0,"Clear","clear sky","01n","2024-11-02 03:07:39.957710+08:00","General Trias",2.0,2084056.0,""
10000.0,"2024-11-02 03:07:41+08:00",125.1167,8.8333,24.61,25.53,24.61,24.61,1012.0,92.0,1012.0,949.0,1.08,211.0,1.21,100.0,"2024-11-02 05:28:58+08:00","2024-11-02 17:17:08+08:00",804.0,"Clouds","overcast clouds","04n","2024-11-02 03:07:41.603744+08:00","Gingoog City","","",""
10000.0,"2024-11-02 03:07:19+08:00",122.8706,10.0989,24.86,25.67,24.86,24.86,1010.0,87.0,1010.0,990.0,1.45,96.0,1.13,23.0,"2024-11-02 05:39:18+08:00","2024-11-02 17:24:45+08:00",801.0,"Clouds","few clouds","02n","2024-11-02 03:07:43.210634+08:00","Himamaylan","","",""
10000.0,"2024-11-02 03:07:44+08:00",121.8892,17.1485,24.38,25.38,24.38,24.38,1012.0,96.0,1012.0,997.0,0.12,121.0,0.69,83.0,"2024-11-02 05:51:01+08:00","2024-11-02 17:20:53+08:00",803.0,"Clouds","broken clouds","04n","2024-11-02 03:07:44.468847+08:00","Ilagan","","",""
10000.0,"2024-11-02 03:07:46+08:00",124.4,8.25,22.28,22.99,22.28,22.28,1011.0,93.0,1011.0,975.0,1.45,146.0,1.57,9.0,"2024-11-02 05:31:12+08:00","2024-11-02 17:20:37+08:00",800.0,"Clear","clear sky","01n","2024-11-02 03:07:46.773656+08:00","Iligan City","","",""
10000.0,"2024-11-02 03:03:50+08:00",122.55,10.75,24.33,25.19,24.33,24.33,1010.0,91.0,1010.0,1009.0,2.05,12.0,2.5,11.0,"2024-11-02 05:41:18+08:00","2024-11-02 17:25:20+08:00",801.0,"Clouds","few clouds","02n","2024-11-02 03:07:48.372747+08:00","Iloilo City","","",""
10000.0,"2024-11-02 03:07:49+08:00",120.9367,14.4297,27.32,32.05,26.66,27.84,1011.0,93.0,1011.0,1005.0,1.03,0.0,"",20.0,"2024-11-02 05:51:47+08:00","2024-11-02 17:27:45+08:00",801.0,"Clouds","few clouds","02n","2024-11-02 03:07:49.761774+08:00","Imus",2.0,2037715.0,""
10000.0,"2024-11-02 03:07:52+08:00",123.4167,13.4167,23.54,24.51,23.54,23.54,1011.0,98.0,1011.0,991.0,0.98,72.0,1.0,47.0,"2024-11-02 05:40:44+08:00","2024-11-02 17:18:57+08:00",802.0,"Clouds","scattered clouds","03n","2024-11-02 03:07:52.229094+08:00","Iriga City","","",""
10000.0,"2024-11-02 03:07:54+08:00",122.9888,10.2048,24.38,25.17,24.38,24.38,1010.0,88.0,1010.0,990.0,1.33,91.0,1.19,31.0,"2024-11-02 05:38:57+08:00","2024-11-02 17:24:10+08:00",802.0,"Clouds","scattered clouds","03n","2024-11-02 03:07:54.465332+08:00","Isabela","","",""
10000.0,"2024-11-02 03:06:19+08:00",122.8122,9.9889,24.65,25.47,24.65,24.65,1010.0,88.0,1010.0,990.0,0.98,109.0,0.85,25.0,"2024-11-02 05:39:25+08:00","2024-11-02 17:25:06+08:00",802.0,"Clouds","scattered clouds","03n","2024-11-02 03:07:55.786855+08:00","Kabankalan","","",""
10000.0,"2024-11-02 03:07:56+08:00",125.0894,7.0083,22.74,23.47,22.74,22.74,1011.0,92.0,1011.0,953.0,0.73,83.0,0.57,100.0,"2024-11-02 05:27:07+08:00","2024-11-02 17:19:11+08:00",804.0,"Clouds","overcast clouds","04n","2024-11-02 03:07:56.874207+08:00","Kidapawan","","",""
10000.0,"2024-11-02 03:07:58+08:00",124.8469,6.5031,23.11,23.96,23.11,23.11,1011.0,95.0,1011.0,977.0,0.78,113.0,0.64,90.0,"2024-11-02 05:27:33+08:00","2024-11-02 17:20:41+08:00",804.0,"Clouds","overcast clouds","04n","2024-11-02 03:07:58.735829+08:00","Koronadal","","",""
10000.0,"2024-11-02 03:08:00+08:00",122.9208,10.4233,25.19,25.98,25.19,25.19,1010.0,85.0,1010.0,1004.0,1.63,61.0,1.75,26.0,"2024-11-02 05:39:27+08:00","2024-11-02 17:24:12+08:00",802.0,"Clouds","scattered clouds","03n","2024-11-02 03:08:00.272372+08:00","La Carlota","","",""
10000.0,"2024-11-02 03:08:02+08:00",125.7022,6.0872,26.96,28.87,26.96,26.96,1010.0,71.0,1010.0,991.0,1.03,317.0,0.82,100.0,"2024-11-02 05:23:42+08:00","2024-11-02 17:17:43+08:00",804.0,"Clouds","overcast clouds","04n","2024-11-02 03:08:02.720865+08:00","Lamitan","","",""
10000.0,"2024-11-02 03:08:05+08:00",120.5936,18.1989,25.95,25.95,25.95,25.95,1011.0,100.0,1011.0,1006.0,1.03,80.0,"",40.0,"2024-11-02 05:57:24+08:00","2024-11-02 17:24:52+08:00",802.0,"Clouds","scattered clouds","03n","2024-11-02 03:08:05.035432+08:00","Laoag",1.0,8159.0,""
9000.0,"2024-11-02 03:08:06+08:00",123.9494,10.3103,27.02,30.69,27.02,27.02,1010.0,89.0,1010.0,999.0,2.06,340.0,"",40.0,"2024-11-02 05:35:13+08:00","2024-11-02 17:20:13+08:00",802.0,"Clouds","scattered clouds","03n","2024-11-02 03:08:06.188137+08:00","Lapu-Lapu City",1.0,8187.0,""
10000.0,"2024-11-02 03:08:08+08:00",120.9828,14.4506,27.32,32.05,26.62,27.8,1011.0,93.0,1011.0,1007.0,1.79,104.0,1.79,20.0,"2024-11-02 05:51:37+08:00","2024-11-02 17:27:33+08:00",801.0,"Clouds","few clouds","02n","2024-11-02 03:08:08.417028+08:00","Las Piñas",2.0,2005706.0,""
10000.0,"2024-11-02 03:08:10+08:00",123.7333,13.1333,24.51,25.5,24.51,24.51,1011.0,95.0,1011.0,993.0,1.72,46.0,2.96,65.0,"2024-11-02 05:39:09+08:00","2024-11-02 17:18:00+08:00",803.0,"Clouds","broken clouds","04n","2024-11-02 03:08:10.316511+08:00","Legazpi City","","",""
10000.0,"2024-11-02 03:08:11+08:00",123.5325,13.2403,23.51,24.45,23.51,23.51,1011.0,97.0,1011.0,992.0,1.06,55.0,1.02,29.0,"2024-11-02 05:40:05+08:00","2024-11-02 17:18:41+08:00",802.0,"Clouds","scattered clouds","03n","2024-11-02 03:08:11.490425+08:00","Ligao","","",""
10000.0,"2024-11-02 03:08:13+08:00",121.1667,13.95,21.26,22.03,21.26,21.26,1011.0,99.0,1011.0,986.0,1.05,60.0,0.81,7.0,"2024-11-02 05:50:20+08:00","2024-11-02 17:27:22+08:00",800.0,"Clear","clear sky","01n","2024-11-02 03:08:13.027747+08:00","Lipa City","","",""
10000.0,"2024-11-02 03:08:14+08:00",122.5967,10.8794,24.0,24.83,24.0,24.0,1010.0,91.0,1010.0,1007.0,2.13,351.0,2.2,15.0,"2024-11-02 05:41:15+08:00","2024-11-02 17:25:00+08:00",801.0,"Clouds","few clouds","02n","2024-11-02 03:08:14.737467+08:00","Lucena","","",""
10000.0,"2024-11-02 03:08:16+08:00",122.4347,10.8925,22.97,23.78,22.97,22.97,1011.0,94.0,1011.0,984.0,1.83,5.0,2.2,14.0,"2024-11-02 05:41:54+08:00","2024-11-02 17:25:38+08:00",801.0,"Clouds","few clouds","02n","2024-11-02 03:08:16.558637+08:00","Maasin","","",""
10000.0,"2024-11-02 03:08:18+08:00",120.5736,15.2216,25.21,26.24,25.21,25.21,1011.0,94.0,1011.0,993.0,1.03,270.0,"",20.0,"2024-11-02 05:54:07+08:00","2024-11-02 17:28:19+08:00",801.0,"Clouds","few clouds","02n","2024-11-02 03:08:18.897328+08:00","Mabalacat City",1.0,8152.0,""
10000.0,"2024-11-02 03:08:21+08:00",121.0327,14.5503,27.37,32.21,26.56,27.74,1010.0,93.0,1010.0,1010.0,1.79,104.0,1.79,20.0,"2024-11-02 05:51:32+08:00","2024-11-02 17:27:14+08:00",801.0,"Clouds","few clouds","02n","2024-11-02 03:08:21.250260+08:00","Makati City",1.0,8160.0,""
10000.0,"2024-11-02 03:08:23+08:00",119.9379,15.6361,24.99,25.87,24.99,24.99,1011.0,89.0,1011.0,986.0,2.25,79.0,1.97,1.0,"2024-11-02 05:57:07+08:00","2024-11-02 17:30:24+08:00",800.0,"Clear","clear sky","01n","2024-11-02 03:08:23.339039+08:00","Malabon","","",""
10000.0,"2024-11-02 03:08:25+08:00",125.0833,8.15,18.48,18.89,18.48,18.48,1013.0,96.0,1013.0,906.0,1.04,302.0,0.96,24.0,"2024-11-02 05:28:22+08:00","2024-11-02 17:18:00+08:00",801.0,"Clouds","few clouds","02n","2024-11-02 03:08:25.056492+08:00","Malaybalay","","",""
10000.0,"2024-11-02 03:08:26+08:00",120.8117,14.8419,26.75,29.77,26.75,26.75,1010.0,87.0,1010.0,1012.0,1.86,47.0,1.65,5.0,"2024-11-02 05:52:44+08:00","2024-11-02 17:27:48+08:00",800.0,"Clear","clear sky","01n","2024-11-02 03:08:26.448456+08:00","Malolos",2.0,2008256.0,""
10000.0,"2024-11-02 03:08:27+08:00",121.0409,14.5832,27.26,31.74,26.57,27.75,1010.0,92.0,1010.0,1010.0,1.79,104.0,1.79,20.0,"2024-11-02 05:51:32+08:00","2024-11-02 17:27:10+08:00",801.0,"Clouds","few clouds","02n","2024-11-02 03:08:27.812414+08:00","Mandaluyong City",1.0,8160.0,""
9000.0,"2024-11-02 03:08:29+08:00",123.9333,10.3333,26.98,30.58,26.98,26.98,1010.0,89.0,1010.0,997.0,2.06,340.0,"",40.0,"2024-11-02 05:35:18+08:00","2024-11-02 17:20:15+08:00",802.0,"Clouds","scattered clouds","03n","2024-11-02 03:08:29.203637+08:00","Mandaue City",1.0,8187.0,""
10000.0,"2024-11-02 03:07:43+08:00",120.9822,14.6042,27.18,31.49,26.66,27.84,1010.0,92.0,1010.0,1013.0,1.03,0.0,"",20.0,"2024-11-02 05:51:47+08:00","2024-11-02 17:27:23+08:00",801.0,"Clouds","few clouds","02n","2024-11-02 03:08:30.824324+08:00","Manila",2.0,2008256.0,""
10000.0,"2024-11-02 03:08:33+08:00",124.2928,7.9986,19.87,20.34,19.87,19.87,1012.0,93.0,1012.0,927.0,0.57,88.0,0.8,78.0,"2024-11-02 05:31:22+08:00","2024-11-02 17:21:19+08:00",803.0,"Clouds","broken clouds","04n","2024-11-02 03:08:33.087716+08:00","Marawi","","",""
10000.0,"2024-11-02 03:08:35+08:00",125.4708,9.7339,25.65,26.52,25.65,25.65,1010.0,86.0,1010.0,1000.0,0.83,93.0,0.91,99.0,"2024-11-02 05:28:31+08:00","2024-11-02 17:14:45+08:00",804.0,"Clouds","overcast clouds","04n","2024-11-02 03:08:35.391353+08:00","Mati","","",""
10000.0,"2024-11-02 03:08:37+08:00",120.9608,14.7369,26.77,30.18,26.76,27.86,1010.0,91.0,1010.0,1011.0,1.65,76.0,1.67,7.0,"2024-11-02 05:52:01+08:00","2024-11-02 17:27:19+08:00",800.0,"Clear","clear sky","01n","2024-11-02 03:08:37.483156+08:00","Meycauayan",2.0,2008256.0,""
10000.0,"2024-11-02 03:08:39+08:00",120.9031,15.7161,25.25,26.21,25.25,25.25,1011.0,91.0,1011.0,1005.0,1.25,67.0,1.2,4.0,"2024-11-02 05:53:21+08:00","2024-11-02 17:26:27+08:00",800.0,"Clear","clear sky","01n","2024-11-02 03:08:39.066941+08:00","Muñoz",2.0,2090375.0,""
10000.0,"2024-11-02 03:08:34+08:00",123.1814,13.6192,24.5,25.43,24.5,24.5,1011.0,93.0,1011.0,1004.0,0.84,61.0,0.92,81.0,"2024-11-02 05:41:54+08:00","2024-11-02 17:19:40+08:00",803.0,"Clouds","broken clouds","04n","2024-11-02 03:08:41.553228+08:00","Naga","","",""
10000.0,"2024-11-02 03:08:43+08:00",120.95,14.6667,26.91,30.78,26.77,27.86,1010.0,93.0,1010.0,1015.0,1.03,0.0,"",20.0,"2024-11-02 05:51:59+08:00","2024-11-02 17:27:26+08:00",801.0,"Clouds","few clouds","02n","2024-11-02 03:08:43.282170+08:00","Navotas",2.0,2008256.0,""
10000.0,"2024-11-02 03:08:44+08:00",120.2828,14.8292,25.03,26.04,25.03,25.03,1010.0,94.0,1010.0,992.0,2.06,50.0,"",20.0,"2024-11-02 05:54:50+08:00","2024-11-02 17:29:55+08:00",801.0,"Clouds","few clouds","02n","2024-11-02 03:08:44.842880+08:00","Olongapo",1.0,8151.0,""
10000.0,"2024-11-02 03:08:45+08:00",124.6075,11.0064,24.16,24.96,24.16,24.16,1011.0,89.0,1011.0,991.0,1.08,61.0,0.84,15.0,"2024-11-02 05:33:20+08:00","2024-11-02 17:16:49+08:00",801.0,"Clouds","few clouds","02n","2024-11-02 03:08:45.979325+08:00","Ormoc","","",""
10000.0,"2024-11-02 03:08:48+08:00",123.8044,8.4858,24.08,24.84,24.08,24.08,1010.0,88.0,1010.0,996.0,1.87,243.0,1.69,100.0,"2024-11-02 05:33:50+08:00","2024-11-02 17:22:45+08:00",804.0,"Clouds","overcast clouds","04n","2024-11-02 03:08:48.112100+08:00","Oroquieta","","",""
10000.0,"2024-11-02 03:08:49+08:00",123.8333,8.15,24.39,25.31,24.39,24.39,1011.0,93.0,1011.0,970.0,0.62,47.0,1.35,98.0,"2024-11-02 05:33:22+08:00","2024-11-02 17:23:00+08:00",804.0,"Clouds","overcast clouds","04n","2024-11-02 03:08:49.503138+08:00","Ozamiz City","","",""
10000.0,"2024-11-02 03:08:51+08:00",123.43700000000001,7.8257,23.05,23.73,23.05,23.05,1010.0,89.0,1010.0,991.0,1.85,342.0,2.2,100.0,"2024-11-02 05:34:36+08:00","2024-11-02 17:24:55+08:00",804.0,"Clouds","overcast clouds","04n","2024-11-02 03:08:51.371753+08:00","Pagadian","","",""
10000.0,"2024-11-02 03:08:52+08:00",121.0833,15.55,23.98,24.81,23.98,23.98,1011.0,91.0,1011.0,999.0,1.8,79.0,1.91,8.0,"2024-11-02 05:52:26+08:00","2024-11-02 17:25:55+08:00",800.0,"Clear","clear sky","01n","2024-11-02 03:08:52.949384+08:00","Palayan City","","",""
10000.0,"2024-11-02 03:08:54+08:00",125.6842,7.3081,24.06,24.9,24.06,24.06,1010.0,91.0,1010.0,1012.0,2.07,330.0,1.9,20.0,"2024-11-02 05:25:04+08:00","2024-11-02 17:16:29+08:00",801.0,"Clouds","few clouds","02n","2024-11-02 03:08:54.592442+08:00","Panabo",1.0,8154.0,""
10000.0,"2024-11-02 03:08:56+08:00",121.0175,14.4816,27.38,32.24,26.59,27.77,1011.0,93.0,1011.0,1009.0,1.79,104.0,1.79,20.0,"2024-11-02 05:51:31+08:00","2024-11-02 17:27:22+08:00",801.0,"Clouds","few clouds","02n","2024-11-02 03:08:56.418073+08:00","Paranaque City",2.0,2005706.0,""
10000.0,"2024-11-02 03:08:57+08:00",121.065,14.587,27.2,31.55,26.5,27.68,1011.0,92.0,1011.0,1008.0,1.03,0.0,"",20.0,"2024-11-02 05:51:26+08:00","2024-11-02 17:27:04+08:00",801.0,"Clouds","few clouds","02n","2024-11-02 03:08:57.948662+08:00","Pasig",1.0,8160.0,""
10000.0,"2024-11-02 03:09:00+08:00",118.7333,9.7333,26.2,26.2,26.2,26.2,1010.0,84.0,1010.0,999.0,1.23,341.0,1.24,100.0,"2024-11-02 05:55:28+08:00","2024-11-02 17:41:42+08:00",804.0,"Clouds","overcast clouds","04n","2024-11-02 03:09:00.338181+08:00","Puerto Princesa City","","",""
10000.0,"2024-11-02 03:09:02+08:00",121.0333,14.6333,26.97,30.86,26.49,27.67,1011.0,92.0,1011.0,1008.0,1.03,0.0,"",20.0,"2024-11-02 05:51:37+08:00","2024-11-02 17:27:08+08:00",801.0,"Clouds","few clouds","02n","2024-11-02 03:09:02.884961+08:00","Quezon City",2.0,2008256.0,""
10000.0,"2024-11-02 03:09:05+08:00",121.6201,17.1189,23.98,24.91,23.98,23.98,1012.0,95.0,1012.0,1004.0,0.74,248.0,0.91,63.0,"2024-11-02 05:52:04+08:00","2024-11-02 17:22:00+08:00",803.0,"Clouds","broken clouds","04n","2024-11-02 03:09:05.098124+08:00","Roxas","","",""
10000.0,"2024-11-02 03:09:06+08:00",123.4242,10.9447,26.29,26.29,26.29,26.29,1010.0,81.0,1010.0,1003.0,0.89,301.0,1.87,14.0,"2024-11-02 05:38:00+08:00","2024-11-02 17:21:37+08:00",801.0,"Clouds","few clouds","02n","2024-11-02 03:09:06.221512+08:00","Sagay","","",""
10000.0,"2024-11-02 03:09:07+08:00",120.5431,14.7678,25.05,25.96,25.05,25.05,1011.0,90.0,1011.0,997.0,1.4,98.0,2.17,5.0,"2024-11-02 05:53:44+08:00","2024-11-02 17:28:57+08:00",800.0,"Clear","clear sky","01n","2024-11-02 03:09:07.337115+08:00","Samal",1.0,8151.0,""
10000.0,"2024-11-02 03:09:09+08:00",120.8931,15.5448,25.47,26.5,25.47,25.47,1011.0,93.0,1011.0,1011.0,1.51,78.0,1.46,5.0,"2024-11-02 05:53:12+08:00","2024-11-02 17:26:41+08:00",800.0,"Clear","clear sky","01n","2024-11-02 03:09:09.172295+08:00","San Carlos",2.0,2090375.0,""
10000.0,"2024-11-02 03:09:10+08:00",120.3166,16.6159,26.53,26.53,26.53,26.53,1011.0,82.0,1011.0,1004.0,1.24,91.0,1.19,14.0,"2024-11-02 05:56:43+08:00","2024-11-02 17:27:47+08:00",801.0,"Clouds","few clouds","02n","2024-11-02 03:09:10.480321+08:00","San Fernando","","",""
10000.0,"2024-11-02 03:09:12+08:00",121.8712,17.8927,23.91,24.92,23.91,23.91,1012.0,98.0,1012.0,983.0,1.22,79.0,1.15,21.0,"2024-11-02 05:51:57+08:00","2024-11-02 17:20:07+08:00",801.0,"Clouds","few clouds","02n","2024-11-02 03:09:12.825012+08:00","San Jose","","",""
10000.0,"2024-11-02 03:09:14+08:00",121.0453,14.8139,26.46,26.46,26.46,26.46,1011.0,90.0,1011.0,1002.0,1.48,77.0,1.53,8.0,"2024-11-02 05:51:46+08:00","2024-11-02 17:26:53+08:00",800.0,"Clear","clear sky","01n","2024-11-02 03:09:14.633055+08:00","San Jose del Monte",2.0,2008256.0,""
10000.0,"2024-11-02 03:09:15+08:00",120.4583,17.7422,25.42,26.34,25.42,25.42,1011.0,89.0,1011.0,995.0,1.5,69.0,1.5,59.0,"2024-11-02 05:57:25+08:00","2024-11-02 17:25:56+08:00",803.0,"Clouds","broken clouds","04n","2024-11-02 03:09:15.909662+08:00","San Juan","","",""
10000.0,"2024-11-02 03:09:18+08:00",120.6197,14.9696,25.87,26.91,25.87,25.87,1011.0,92.0,1011.0,1000.0,0.99,28.0,1.07,9.0,"2024-11-02 05:53:39+08:00","2024-11-02 17:28:25+08:00",800.0,"Clear","clear sky","01n","2024-11-02 03:09:18.460239+08:00","San Pablo",1.0,8152.0,""
10000.0,"2024-11-02 03:09:20+08:00",121.8833,17.2,24.32,25.34,24.32,24.32,1012.0,97.0,1012.0,989.0,0.16,90.0,0.64,82.0,"2024-11-02 05:51:06+08:00","2024-11-02 17:20:51+08:00",803.0,"Clouds","broken clouds","04n","2024-11-02 03:09:20.535372+08:00","San Pedro","","",""
10000.0,"2024-11-02 03:09:22+08:00",120.9378,15.4238,25.51,26.54,25.51,25.51,1011.0,93.0,1011.0,1011.0,1.3,77.0,1.26,7.0,"2024-11-02 05:52:53+08:00","2024-11-02 17:26:38+08:00",800.0,"Clear","clear sky","01n","2024-11-02 03:09:22.651968+08:00","Santa Rosa",2.0,2090375.0,""
10000.0,"2024-11-02 03:09:24+08:00",120.4449,17.2939,25.08,25.99,25.08,25.08,1011.0,90.0,1011.0,1005.0,1.94,69.0,1.96,20.0,"2024-11-02 05:56:58+08:00","2024-11-02 17:26:30+08:00",801.0,"Clouds","few clouds","02n","2024-11-02 03:09:24.535215+08:00","Santiago","","",""
10000.0,"2024-11-02 03:09:26+08:00",121.7645,17.3997,24.0,24.99,24.0,24.0,1012.0,97.0,1012.0,1002.0,0.16,346.0,0.3,66.0,"2024-11-02 05:51:48+08:00","2024-11-02 17:21:06+08:00",803.0,"Clouds","broken clouds","04n","2024-11-02 03:09:26.297972+08:00","Santo Tomas","","",""
10000.0,"2024-11-02 03:09:28+08:00",122.9667,10.8,25.58,26.36,25.58,25.58,1010.0,83.0,1010.0,1004.0,1.21,59.0,1.46,9.0,"2024-11-02 05:39:41+08:00","2024-11-02 17:23:37+08:00",800.0,"Clear","clear sky","01n","2024-11-02 03:09:28.853051+08:00","Silay City","","",""
